CME;EX1   ;202205;20210426;20220506;20220506;20220506;20220507;1CMEMES   ;202206
CME;EX1   ;202206;20210426;20220603;20220603;20220603;20220604;1CMEMES   ;202206
CME;EX2   ;202112;20210426;20211210;20211210;20211210;20211211;1CMEMES   ;202112
CME;EX2   ;202201;20210426;20220114;20220114;20220114;20220115;1CMEMES   ;202203
CME;EX2   ;202202;20210426;20220211;20220211;20220211;20220212;1CMEMES   ;202203
CME;EX2   ;202203;20210426;20220311;20220311;20220311;20220312;1CMEMES   ;202203
CME;EX2   ;202204;20210426;20220408;20220408;20220408;20220409;1CMEMES   ;202206
CME;EX2   ;202205;20210426;20220513;20220513;20220513;20220514;1CMEMES   ;202206
CME;EX2   ;202206;20210426;20220610;20220610;20220610;20220611;1CMEMES   ;202206
CME;EX3   ;202111;20210426;20211119;20211119;20211119;20211120;1CMEMES   ;202112
CME;EX3   ;202201;20210426;20220121;20220121;20220121;20220122;1CMEMES   ;202203
CME;EX3   ;202202;20210426;20220218;20220218;20220218;20220219;1CMEMES   ;202203
CME;EX3   ;202204;20210426;20220414;20220414;20220414;20220415;1CMEMES   ;202206
CME;EX3   ;202205;20210426;20220520;20220520;20220520;20220521;1CMEMES   ;202206
CME;EX3   ;202207;20210426;20220715;20220715;20220715;20220716;1CMEMES   ;202209
CME;EX3   ;202208;20210426;20220819;20220819;20220819;20220820;1CMEMES   ;202209
CME;EX4   ;202111;20210426;20211126;20211126;20211126;20211127;1CMEMES   ;202112
CME;EX4   ;202112;20210426;20211223;20211223;20211223;20211224;1CMEMES   ;202203
CME;EX4   ;202201;20210426;20220128;20220128;20220128;20220129;1CMEMES   ;202203
CME;EX4   ;202202;20210426;20220225;20220225;20220225;20220226;1CMEMES   ;202203
CME;EX4   ;202203;20210426;20220325;20220325;20220325;20220326;1CMEMES   ;202206
CME;EX4   ;202204;20210426;20220422;20220422;20220422;20220423;1CMEMES   ;202206
CME;EX4   ;202205;20210426;20220527;20220527;20220527;20220528;1CMEMES   ;202206
CME;JY    ;202112;20201019;20211203;20211203;20211203;20211204;1CMEJY    ;202112
CME;JY    ;202201;20210805;20220107;20220107;20220107;20220108;1CMEJY    ;202203
CME;JY    ;202202;20210805;20220204;20220204;20220204;20220205;1CMEJY    ;202203
CME;JY    ;202203;20210805;20220304;20220304;20220304;20220305;1CMEJY    ;202203
CME;JY    ;202204;20210805;20220408;20220408;20220408;20220409;1CMEJY    ;202206
CME;JY    ;202205;20210805;20220506;20220506;20220506;20220507;1CMEJY    ;202206
CME;JY    ;202206;20210805;20220603;20220603;20220603;20220604;1CMEJY    ;202206
CME;JY    ;202207;20210805;20220708;20220708;20220708;20220709;1CMEJY    ;202209
