CMX;SI    ;202212;20220629;20221228;20221130;20221228;20221129
CMX;SI-T  ;202112;20210730;20211229;20211130;20211229;20211129
CMX;SI-T  ;202203;20210830;20220329;20220228;20220329;20220225
CMX;SI-T  ;202205;20211129;20220526;20220429;20220526;20220428
CMX;SI-T  ;202207;20220225;20220727;20220630;20220727;20220629
CMX;SI-T  ;202209;20220428;20220928;20220831;20220928;20220830
CMX;SI-T  ;202212;20220629;20221228;20221130;20221228;20221129
CMX;SIL   ;202112;20210730;20211229;20211130;20211229;20211129
CMX;SIL   ;202203;20210830;20220329;20220228;20220329;20220225
CMX;SIL   ;202205;20211129;20220526;20220429;20220526;20220428
CMX;SIL   ;202207;20220225;20220727;20220630;20220727;20220629
CMX;SIL   ;202209;20220428;20220928;20220831;20220928;20220830
CMX;SIL   ;202212;20220629;20221228;20221130;20221228;20221129
ENX;FCE   ;202111;20210519;20211119;20211119;20211119;20211120
ENX;FCE   ;202112;20210617;20211217;20211217;20211217;20211218
HKF;CIT   ;202111;20210929;20211129;20211129;20211129;20211129
HKF;CIT   ;202112;20211029;20211230;20211230;20211230;20211230
HKF;CKH   ;202111;20210929;20211129;20211129;20211129;20211129
HKF;CKH   ;202112;20211029;20211230;20211230;20211230;20211230
HKF;DHH   ;202112;20201006;20211231;20211228;20211228;20211228
HKF;DHS   ;202112;20201006;20211231;20211228;20211228;20211228
HKF;EAN   ;202111;20210919;20211123;20211119;20211119;20211119
HKF;EAN   ;202112;20211017;20211221;20211217;20211217;20211217
HKF;EAN   ;202201;20211121;20220121;20220121;20220121;20220121
HKF;EAN   ;202202;20221218;20220218;20220218;20220218;20220218
HKF;EAN   ;202203;20220118;20220318;20220318;20220318;20220318
HKF;EAN   ;202204;20220214;20220414;20220414;20220414;20220414
HKF;EAN   ;202205;20220320;20220520;20220520;20220520;20220520
HKF;EAN   ;202206;20220417;20220617;20220617;20220617;20220617
HKF;EAN   ;202207;20220515;20220715;20220715;20220715;20220715
HKF;EAN   ;202208;20220619;20220819;20220819;20220819;20220819
HKF;EAN   ;202209;20220716;20220916;20220916;20220916;20220916
HKF;EAN   ;202210;20220821;20221021;20221021;20221021;20221021
HKF;EAN   ;202211;20220918;20221118;20221118;20221118;20221118
HKF;EAN   ;202212;20221016;20221216;20221216;20221216;20221216
HKF;GDU   ;202111;20210915;20211115;20211115;20211115;20211108
HKF;GDU   ;202112;20211020;20211220;20211220;20211220;20211213
HKF;HCEI  ;202111;20210929;20211129;20211129;20211129;20211129
HKF;HCEI  ;202112;20201007;20211230;20211230;20211230;20211230
HKF;HCEI  ;202201;20211128;20220128;20220128;20220128;20220128
HKF;HCEI  ;202202;20211225;20220225;20220225;20220225;20220225
HKF;HCEI  ;202203;20220130;20220330;20220330;20220330;20220330
HKF;HCEI  ;202204;20220228;20220428;20220428;20220428;20220428
HKF;HCEI  ;202205;20220330;20220530;20220530;20220530;20220530
HKF;HCEI  ;202206;20220429;20220629;20220629;20220629;20220629
HKF;HCEI  ;202207;20220528;20220728;20220728;20220728;20220728
HKF;HCEI  ;202208;20220630;20220830;20220830;20220830;20220830
HKF;HCEI  ;202209;20220729;20220929;20220929;20220929;20220929
HKF;HCEI  ;202210;20220828;20221028;20221028;20221028;20221028
HKF;HCEI  ;202211;20220929;20221129;20221129;20221129;20221129
HKF;HCEI  ;202212;20221029;20221229;20221229;20221229;20221229
HKF;HKB   ;202111;20210929;20211129;20211129;20211129;20211129
HKF;HKB   ;202112;20211029;20211230;20211230;20211230;20211230
HKF;HMCE  ;202111;20210929;20211129;20211129;20211129;20211129
HKF;HMCE  ;202112;20211029;20211230;20211230;20211230;20211230
HKF;HMCE  ;202201;20211128;20220128;20220128;20220128;20220128
HKF;HMCE  ;202202;20211225;20220225;20220225;20220225;20220225
HKF;HMCE  ;202203;20220130;20220330;20220330;20220330;20220330
HKF;HMCE  ;202204;20220228;20220428;20220428;20220428;20220428
HKF;HMCE  ;202205;20220330;20220530;20220530;20220530;20220530
HKF;HMCE  ;202206;20220429;20220629;20220629;20220629;20220629
HKF;HMCE  ;202207;20220528;20220728;20220728;20220728;20220728
HKF;HMCE  ;202208;20220630;20220830;20220830;20220830;20220830
HKF;HMCE  ;202209;20220729;20220929;20220929;20220929;20220929
HKF;HMCE  ;202210;20220828;20221028;20221028;20221028;20221028
HKF;HMCE  ;202211;20220929;20221129;20221129;20221129;20221129
HKF;HMCE  ;202212;20221029;20221229;20221229;20221229;20221229
HKF;HMH   ;202111;20210929;20211129;20211129;20211129;20211129
HKF;HMH   ;202112;20211029;20211230;20211230;20211230;20211230
HKF;HMH   ;202201;20211128;20220128;20220128;20220128;20220128
HKF;HMH   ;202202;20211225;20220225;20220225;20220225;20220225
HKF;HMH   ;202203;20220130;20220330;20220330;20220330;20220330
HKF;HMH   ;202204;20220228;20220428;20220428;20220428;20220428
HKF;HMH   ;202205;20220330;20220530;20220530;20220530;20220530
HKF;HMH   ;202206;20220429;20220629;20220629;20220629;20220629
HKF;HMH   ;202207;20220528;20220728;20220728;20220728;20220728
HKF;HMH   ;202208;20220630;20220830;20220830;20220830;20220830
HKF;HMH   ;202209;20220729;20220929;20220929;20220929;20220929
HKF;HMH   ;202210;20220828;20221028;20221028;20221028;20221028
HKF;HMH   ;202211;20220929;20221129;20221129;20221129;20221129
HKF;HMH   ;202212;20221029;20221229;20221229;20221229;20221229
HKF;HSI   ;202111;20210929;20211129;20211129;20211129;20211129
HKF;HSI   ;202112;20211029;20211230;20211230;20211230;20211230
HKF;HSI   ;202201;20211128;20220128;20220128;20220128;20220128
HKF;HSI   ;202202;20211225;20220225;20220225;20220225;20220225
HKF;HSI   ;202203;20220130;20220330;20220330;20220330;20220330
HKF;HSI   ;202204;20220228;20220428;20220428;20220428;20220428
